,filename,answer0,answer1,answer2,answer3,answer4,answer5,result,realLabel
0,4_0_01051_IWW_ANG_XX.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,1
1,4_2_21038_IEO_FEA_MD.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,1
2,1_1_11054_IWL_DIS_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
3,2_4_41048_TIE_NEU_XX.wav,0.0,0.0,0.0,0.0,0.0,1.0,1,1
4,2_4_41071_IWL_NEU_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,1
5,2_2_21033_ITH_FEA_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
6,4_4_41040_IOM_NEU_XX.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,0
7,3_0_01033_MTI_ANG_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,1
8,3_3_31027_ITH_HAP_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
9,2_2_21031_IWW_FEA_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
10,3_2_21010_DFA_FEA_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,1
11,5_5_51028_IEO_SAD_LO.wav,0.0,1.0,1.0,1.0,0.0,1.0,0,0
12,4_4_41081_IWW_NEU_XX.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,0
13,0_0_01077_IEO_ANG_MD.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
14,0_0_01062_IEO_ANG_MD.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
15,5_5_51091_ITH_SAD_XX.wav,0.0,1.0,1.0,1.0,0.0,1.0,0,0
16,1_1_11065_ITS_DIS_XX.wav,0.0,0.0,1.0,0.0,0.0,1.0,1,0
17,3_0_01021_ITH_ANG_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,1
18,3_3_31074_TAI_HAP_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
19,1_1_11037_IWW_DIS_XX.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,0
20,0_0_01084_IOM_ANG_XX.wav,0.0,0.0,1.0,0.0,0.0,1.0,1,0
21,3_0_01052_TIE_ANG_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,1
22,0_1_11065_IEO_DIS_HI.wav,0.0,0.0,1.0,1.0,0.0,0.0,1,1
23,4_4_41009_ITH_NEU_XX.wav,0.0,0.0,0.0,1.0,1.0,1.0,1,0
24,3_3_31038_ITH_HAP_XX.wav,0.0,0.0,0.0,1.0,0.0,1.0,1,0
25,0_4_41076_IWL_NEU_XX.wav,0.0,0.0,1.0,0.0,0.0,1.0,1,1
26,3_4_41029_ITS_NEU_XX.wav,0.0,0.0,0.0,1.0,0.0,1.0,1,1
27,5_5_51077_ITH_SAD_XX.wav,0.0,0.0,0.0,1.0,0.0,1.0,1,0
28,2_5_51057_IEO_SAD_LO.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,1
29,1_1_11079_IOM_DIS_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
30,1_1_11008_IWL_DIS_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
31,4_4_41028_WSI_NEU_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
32,2_2_21082_TSI_FEA_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
33,4_3_31036_IWL_HAP_XX.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,1
34,1_1_11001_IWW_DIS_XX.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,0
35,0_0_01040_TIE_ANG_XX.wav,0.0,0.0,1.0,0.0,0.0,1.0,1,0
36,0_0_01039_ITS_ANG_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
37,1_0_01087_IEO_ANG_HI.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,1
38,3_3_31044_IWW_HAP_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
