,filename,answer0,answer1,answer2,answer3,answer4,answer5,result,realLabel
0,7_6_yweweler_38.wav,0.0,0.0,1.0,0.0,1.0,1.0,1,1
1,5_5_nicolas_41.wav,1.0,0.0,1.0,1.0,1.0,1.0,0,0
2,5_5_jackson_28.wav,1.0,1.0,1.0,1.0,1.0,1.0,0,0
3,4_4_george_14.wav,1.0,1.0,1.0,1.0,1.0,1.0,0,0
4,6_6_jackson_14.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,0
5,9_9_nicolas_38.wav,1.0,1.0,1.0,1.0,1.0,1.0,0,0
6,5_5_theo_41.wav,1.0,0.0,1.0,1.0,1.0,1.0,0,0
7,9_9_george_40.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,0
8,1_1_theo_32.wav,0.0,1.0,1.0,1.0,1.0,1.0,0,0
9,4_4_theo_28.wav,1.0,1.0,1.0,1.0,1.0,1.0,0,0
10,8_7_george_36.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,1
11,6_6_george_7.wav,1.0,1.0,1.0,1.0,1.0,1.0,0,0
12,9_9_nicolas_17.wav,1.0,0.0,1.0,1.0,1.0,1.0,0,0
13,9_9_jackson_19.wav,1.0,0.0,1.0,1.0,1.0,1.0,0,0
14,7_7_nicolas_48.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,0
15,6_6_theo_32.wav,1.0,0.0,1.0,1.0,1.0,1.0,0,0
16,8_8_nicolas_31.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,0
17,1_1_george_43.wav,1.0,0.0,1.0,1.0,1.0,1.0,0,0
18,1_1_george_8.wav,1.0,1.0,1.0,1.0,1.0,1.0,0,0
19,8_8_yweweler_12.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,0
20,1_1_jackson_48.wav,1.0,1.0,1.0,1.0,1.0,1.0,0,0
21,9_9_george_5.wav,1.0,1.0,1.0,1.0,1.0,1.0,0,0
22,7_6_theo_37.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,1
