,filename,answer0,answer1,answer2,answer3,answer4,answer5,result,realLabel
0,1_1_11004_IEO_DIS_MD.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
1,5_5_51091_WSI_SAD_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
2,4_4_41076_IWL_NEU_XX.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,0
3,3_3_31044_IEO_HAP_HI.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
4,0_0_01005_ITS_ANG_XX.wav,0.0,0.0,1.0,0.0,0.0,1.0,1,0
5,0_3_31059_DFA_HAP_XX.wav,1.0,1.0,1.0,1.0,1.0,1.0,0,1
6,0_5_51005_IWL_SAD_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,1
7,1_1_11054_IWL_DIS_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
8,4_4_41016_WSI_NEU_XX.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,0
9,5_5_51035_IWL_SAD_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
10,5_5_51034_TAI_SAD_XX.wav,0.0,1.0,1.0,1.0,0.0,1.0,0,0
11,0_4_41007_TSI_NEU_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,1
12,0_0_01033_MTI_ANG_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
13,0_3_31064_ITH_HAP_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,1
14,4_4_41062_IWL_NEU_XX.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,0
15,0_4_41071_IWL_NEU_XX.wav,0.0,0.0,1.0,0.0,0.0,1.0,1,1
16,0_5_51051_ITH_SAD_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,1
17,2_2_21033_ITH_FEA_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
18,4_4_41040_IOM_NEU_XX.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,0
19,0_2_21057_IOM_FEA_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,1
20,0_0_01049_ITH_ANG_XX.wav,1.0,0.0,1.0,1.0,0.0,1.0,0,0
21,0_0_01054_IEO_ANG_HI.wav,1.0,1.0,1.0,1.0,1.0,1.0,0,0
22,3_3_31018_DFA_HAP_XX.wav,1.0,0.0,1.0,1.0,1.0,1.0,0,0
23,0_1_11018_IEO_DIS_HI.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,1
24,3_3_31027_ITH_HAP_XX.wav,1.0,1.0,1.0,1.0,0.0,1.0,0,0
25,0_0_01068_DFA_ANG_XX.wav,1.0,1.0,1.0,1.0,0.0,1.0,0,0
26,2_2_21031_IWW_FEA_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
27,3_3_31002_IEO_HAP_HI.wav,1.0,1.0,1.0,1.0,0.0,1.0,0,0
28,3_3_31036_MTI_HAP_XX.wav,0.0,1.0,1.0,1.0,0.0,0.0,1,0
29,0_0_01039_MTI_ANG_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
30,4_4_41044_IWL_NEU_XX.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,0
31,4_4_41081_IWW_NEU_XX.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,0
32,0_0_01077_IEO_ANG_MD.wav,1.0,1.0,1.0,1.0,0.0,1.0,0,0
33,0_5_51013_ITS_SAD_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,1
34,0_0_01062_IEO_ANG_MD.wav,0.0,1.0,1.0,1.0,0.0,1.0,0,0
35,2_2_21065_IWW_FEA_XX.wav,0.0,0.0,1.0,0.0,0.0,1.0,1,0
36,1_1_11065_ITS_DIS_XX.wav,0.0,0.0,1.0,0.0,0.0,1.0,1,0
37,0_1_11070_IWL_DIS_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,1
38,5_5_51004_TAI_SAD_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
39,1_1_11037_IWW_DIS_XX.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,0
40,5_5_51042_ITH_SAD_XX.wav,0.0,1.0,1.0,1.0,0.0,1.0,0,0
41,0_0_01084_IOM_ANG_XX.wav,0.0,0.0,1.0,0.0,0.0,1.0,1,0
42,3_3_31003_MTI_HAP_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
43,2_2_21012_IOM_FEA_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
44,2_2_21053_IEO_FEA_HI.wav,0.0,1.0,1.0,1.0,0.0,1.0,0,0
45,4_4_41009_ITH_NEU_XX.wav,0.0,0.0,0.0,1.0,1.0,1.0,1,0
