,filename,answer0,answer1,answer2,answer3,answer4,answer5,result,realLabel
0,1_0_3-136288-A-0.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,1
1,1_1_1-39923-A-1.wav,0.0,1.0,1.0,1.0,0.0,1.0,0,0
2,4_3_4-213915-A-3.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,1
3,1_1_4-164064-C-1.wav,1.0,1.0,1.0,1.0,1.0,1.0,0,0
4,2_1_3-154957-A-1.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,1
5,3_2_2-158746-C-2.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,1
6,0_9_1-56233-A-9.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,1
7,9_8_3-197408-A-8.wav,0.0,0.0,0.0,1.0,0.0,1.0,1,1
8,9_8_1-49409-A-8.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,1
9,9_9_2-109231-C-9.wav,1.0,1.0,1.0,1.0,0.0,1.0,0,0
10,6_6_3-187549-A-6.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
11,6_6_4-200330-A-6.wav,0.0,1.0,1.0,1.0,0.0,1.0,0,0
12,0_9_1-103298-A-9.wav,0.0,0.0,1.0,0.0,0.0,1.0,1,1
13,6_5_3-146965-A-5.wav,0.0,0.0,0.0,1.0,0.0,1.0,1,1
14,7_6_1-71030-A-6.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,1
15,9_9_1-39835-B-9.wav,0.0,1.0,1.0,1.0,1.0,1.0,0,0
16,7_7_4-182314-B-7.wav,1.0,1.0,1.0,1.0,0.0,1.0,0,0
17,8_7_5-194932-A-7.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,1
18,1_0_4-184575-A-0.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,1
19,9_9_5-213836-B-9.wav,1.0,1.0,1.0,1.0,0.0,1.0,0,0
20,5_5_3-95698-A-5.wav,1.0,0.0,1.0,1.0,0.0,1.0,0,0
21,6_5_1-56380-A-5.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,1
22,7_7_3-110913-C-7.wav,1.0,1.0,1.0,1.0,0.0,1.0,0,0
23,1_0_4-194754-A-0.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,1
24,4_4_2-32515-D-4.wav,1.0,1.0,1.0,1.0,0.0,1.0,0,0
25,6_6_3-171281-A-6.wav,0.0,1.0,1.0,1.0,0.0,1.0,0,0
26,7_6_5-244315-C-6.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,1
27,4_3_5-194899-C-3.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,1
28,6_6_5-248341-B-6.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
29,0_0_1-85362-A-0.wav,1.0,1.0,1.0,1.0,0.0,1.0,0,0
30,4_4_2-52789-A-4.wav,0.0,1.0,1.0,1.0,0.0,1.0,0,0
31,7_6_2-120586-A-6.wav,0.0,0.0,0.0,1.0,0.0,0.0,1,1
32,9_9_2-108763-A-9.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,0
33,7_7_4-133895-A-7.wav,1.0,1.0,1.0,1.0,0.0,1.0,0,0
34,4_4_3-83527-A-4.wav,1.0,1.0,1.0,1.0,0.0,1.0,0,0
35,3_3_4-174860-B-3.wav,1.0,1.0,1.0,1.0,0.0,1.0,0,0
36,2_1_4-164021-A-1.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,1
37,7_7_3-104761-B-7.wav,1.0,1.0,1.0,1.0,0.0,1.0,0,0
38,9_9_4-173865-A-9.wav,1.0,1.0,1.0,1.0,1.0,1.0,0,0
39,6_6_2-157488-A-6.wav,1.0,1.0,1.0,1.0,0.0,1.0,0,0
40,4_4_2-32515-A-4.wav,1.0,1.0,1.0,1.0,0.0,1.0,0,0
41,6_6_5-248341-A-6.wav,1.0,1.0,1.0,1.0,0.0,1.0,0,0
42,9_9_2-109231-A-9.wav,1.0,1.0,1.0,1.0,0.0,1.0,0,0
43,2_1_2-96460-A-1.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,1
44,2_2_3-253084-B-2.wav,1.0,1.0,1.0,1.0,1.0,1.0,0,0
45,4_4_1-15689-B-4.wav,1.0,1.0,1.0,1.0,0.0,1.0,0,0
46,1_0_2-114280-A-0.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,1
47,7_7_1-19501-A-7.wav,1.0,1.0,1.0,1.0,0.0,1.0,0,0
48,9_8_2-119161-A-8.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,1
49,4_4_4-99193-A-4.wav,1.0,1.0,1.0,1.0,0.0,1.0,0,0
50,7_6_5-244315-B-6.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,1
51,8_7_1-46938-A-7.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,1
52,8_8_3-140199-D-8.wav,1.0,1.0,1.0,1.0,0.0,1.0,0,0
53,0_9_5-213836-C-9.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,1
54,9_9_2-108767-A-9.wav,1.0,1.0,1.0,1.0,0.0,1.0,0,0
55,7_7_5-195518-A-7.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
56,6_6_3-164216-C-6.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,0
57,9_8_4-188703-D-8.wav,0.0,0.0,0.0,1.0,0.0,0.0,1,1
58,9_9_2-108767-C-9.wav,1.0,1.0,1.0,1.0,0.0,1.0,0,0
59,1_1_2-95258-A-1.wav,1.0,1.0,1.0,1.0,1.0,1.0,0,0
60,5_4_4-99644-B-4.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,1
61,1_1_1-34119-A-1.wav,1.0,1.0,1.0,1.0,1.0,1.0,0,0
62,2_1_2-71162-A-1.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,1
63,2_1_5-234879-A-1.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,1
64,2_2_1-208757-C-2.wav,0.0,1.0,1.0,1.0,1.0,1.0,0,0
65,3_3_1-81269-A-3.wav,1.0,1.0,1.0,1.0,0.0,1.0,0,0
66,0_0_5-203128-A-0.wav,1.0,1.0,1.0,1.0,0.0,1.0,0,0
67,7_6_1-72229-B-6.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,1
68,5_4_2-52085-B-4.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,1
69,9_8_4-188703-A-8.wav,0.0,0.0,0.0,1.0,0.0,0.0,1,1
70,7_7_3-110913-A-7.wav,1.0,1.0,1.0,1.0,0.0,1.0,0,0
71,2_2_1-208757-E-2.wav,1.0,1.0,1.0,1.0,1.0,1.0,0,0
72,5_5_1-47819-B-5.wav,1.0,1.0,1.0,1.0,0.0,1.0,0,0
73,0_9_3-117293-A-9.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,1
74,4_3_2-117795-B-3.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,1
75,3_2_5-103421-A-2.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,1
76,6_6_3-164216-B-6.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,0
77,4_4_1-18755-A-4.wav,0.0,1.0,1.0,1.0,0.0,1.0,0,0
78,8_8_5-200329-C-8.wav,0.0,1.0,1.0,1.0,0.0,1.0,0,0
79,0_9_2-108767-B-9.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,1
80,3_2_1-208757-B-2.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,1
81,1_0_3-170015-A-0.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,1
82,6_5_3-95695-B-5.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,1
83,9_9_5-213836-D-9.wav,1.0,1.0,1.0,1.0,1.0,1.0,0,0
84,0_0_3-180256-A-0.wav,1.0,1.0,1.0,1.0,0.0,1.0,0,0
85,8_8_5-198891-A-8.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
86,5_5_5-256452-A-5.wav,1.0,1.0,1.0,1.0,0.0,1.0,0,0
87,2_2_2-166644-C-2.wav,1.0,1.0,1.0,1.0,0.0,1.0,0,0
88,4_3_5-194899-A-3.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,1
89,8_8_5-198891-D-8.wav,0.0,1.0,1.0,1.0,0.0,1.0,0,0
90,2_1_5-200339-A-1.wav,0.0,0.0,0.0,1.0,0.0,1.0,1,1
91,4_4_4-99193-B-4.wav,1.0,1.0,1.0,1.0,0.0,1.0,0,0
92,2_2_4-147240-B-2.wav,1.0,1.0,1.0,1.0,0.0,1.0,0,0
93,5_5_2-82274-A-5.wav,1.0,1.0,1.0,1.0,0.0,1.0,0,0
94,5_4_1-31836-B-4.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,1
95,0_0_2-114587-A-0.wav,1.0,1.0,1.0,1.0,0.0,1.0,0,0
96,2_2_4-132383-A-2.wav,1.0,1.0,1.0,1.0,0.0,1.0,0,0
97,7_6_2-134049-A-6.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,1
98,6_6_3-188390-A-6.wav,1.0,0.0,1.0,1.0,0.0,1.0,0,0
99,9_9_1-96950-B-9.wav,1.0,1.0,1.0,1.0,1.0,1.0,0,0
100,2_2_2-166644-A-2.wav,1.0,1.0,1.0,1.0,1.0,1.0,0,0
101,8_8_5-198891-C-8.wav,0.0,1.0,1.0,1.0,0.0,1.0,0,0
102,6_5_2-82274-B-5.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,1
103,8_8_1-49409-B-8.wav,1.0,1.0,1.0,1.0,0.0,1.0,0,0
104,6_6_4-200330-B-6.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
105,4_4_4-130584-A-4.wav,0.0,1.0,1.0,1.0,1.0,1.0,0,0
106,2_2_1-260640-A-2.wav,1.0,0.0,1.0,1.0,1.0,1.0,0,0
107,7_7_3-105236-A-7.wav,1.0,1.0,1.0,1.0,0.0,1.0,0,0
108,7_7_5-197446-A-7.wav,1.0,1.0,1.0,1.0,0.0,1.0,0,0
109,9_9_1-56234-A-9.wav,1.0,0.0,1.0,1.0,0.0,1.0,0,0
110,7_7_1-75189-A-7.wav,1.0,1.0,1.0,1.0,0.0,1.0,0,0
111,2_1_5-234879-B-1.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,1
112,0_0_2-118964-A-0.wav,1.0,1.0,1.0,1.0,0.0,1.0,0,0
113,6_5_1-34094-B-5.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,1
114,0_0_4-183992-A-0.wav,1.0,1.0,1.0,1.0,0.0,1.0,0,0
115,8_7_5-198278-C-7.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,1
116,5_5_2-69131-B-5.wav,1.0,1.0,1.0,1.0,0.0,1.0,0,0
117,6_5_4-161303-B-5.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,1
118,3_3_3-126358-B-3.wav,1.0,1.0,1.0,1.0,0.0,1.0,0,0
119,1_0_1-110389-A-0.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,1
120,9_9_3-121348-A-9.wav,1.0,1.0,1.0,1.0,0.0,1.0,0,0
121,6_5_4-133047-A-5.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,1
122,3_3_3-160993-A-3.wav,1.0,1.0,1.0,1.0,0.0,1.0,0,0
123,6_6_4-234879-A-6.wav,1.0,1.0,1.0,1.0,1.0,1.0,0,0
124,0_9_5-213836-A-9.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,1
125,8_8_3-20861-A-8.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
126,8_7_2-81970-B-7.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,1
127,4_3_1-69422-A-3.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,1
128,3_3_1-69641-A-3.wav,0.0,1.0,1.0,1.0,0.0,1.0,0,0
129,7_7_4-191246-A-7.wav,1.0,1.0,1.0,1.0,0.0,1.0,0,0
